Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM1(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm)
2022/07/26;12:38:08;1658839088;1.0;4;1;1.0;0.0;0;0;22.3;72.2;57;478;
2022/07/26;12:38:18;1658839098;1.0;4;1;1.0;0.0;0;0;22.3;72.2;57;478;
2022/07/26;12:38:28;1658839108;2.0;8;3;2.0;1.0;0;0;22.4;72.3;57;478;
2022/07/26;12:38:38;1658839118;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;478;
2022/07/26;12:38:48;1658839128;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;478;
2022/07/26;12:38:58;1658839138;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;478;
2022/07/26;12:39:08;1658839148;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;478;
2022/07/26;12:39:18;1658839158;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;479;
2022/07/26;12:39:28;1658839168;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;479;
2022/07/26;12:39:38;1658839178;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;479;
2022/07/26;12:39:48;1658839188;1.0;4;1;1.0;0.0;0;0;22.4;72.3;57;479;
2022/07/26;12:39:58;1658839198;1.0;4;1;1.0;0.0;0;0;22.4;72.4;57;479;
2022/07/26;12:40:08;1658839208;1.0;4;1;1.0;0.0;0;0;22.4;72.4;57;480;
2022/07/26;12:40:18;1658839218;1.0;4;1;1.0;0.0;0;0;22.4;72.4;57;480;
2022/07/26;12:40:28;1658839228;1.0;4;1;1.0;0.0;0;0;22.4;72.4;57;480;
2022/07/26;12:40:38;1658839238;1.0;4;1;2.0;0.0;0;0;22.4;72.4;57;481;
2022/07/26;12:40:48;1658839248;1.0;4;1;2.0;0.0;0;0;22.4;72.4;57;482;
2022/07/26;12:40:58;1658839258;1.0;4;1;2.0;0.0;0;0;22.4;72.4;57;484;
2022/07/26;12:41:08;1658839268;1.0;4;1;1.0;0.0;0;0;22.4;72.4;57;485;
2022/07/26;12:41:18;1658839278;2.0;8;3;2.0;1.0;0;0;22.4;72.4;57;485;
2022/07/26;12:41:28;1658839288;2.0;8;3;2.0;1.0;0;0;22.5;72.4;57;486;
2022/07/26;12:41:38;1658839298;2.0;8;3;2.0;1.0;0;0;22.5;72.4;57;486;
2022/07/26;12:41:48;1658839308;1.0;4;1;1.0;0.0;0;0;22.5;72.4;57;486;
2022/07/26;12:41:58;1658839318;1.0;4;1;1.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:08;1658839328;1.0;4;1;2.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:18;1658839338;1.0;4;1;1.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:28;1658839348;1.0;4;1;2.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:38;1658839358;1.0;4;1;1.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:48;1658839368;1.0;4;1;1.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:42:58;1658839378;1.0;4;1;2.0;0.0;0;0;22.5;72.4;57;484;
2022/07/26;12:43:08;1658839388;1.0;4;1;2.0;0.0;0;0;22.5;72.4;57;485;
2022/07/26;12:43:18;1658839398;2.0;8;3;3.0;1.0;0;0;22.5;72.4;57;485;
2022/07/26;12:43:28;1658839408;1.0;4;1;1.0;0.0;0;0;22.5;72.5;57;485;
2022/07/26;12:43:38;1658839418;2.0;8;3;2.0;1.0;0;0;22.5;72.5;57;485;
2022/07/26;12:43:48;1658839428;2.0;8;3;2.0;1.0;0;0;22.5;72.5;57;486;
2022/07/26;12:43:58;1658839438;1.0;4;1;1.0;0.0;0;0;22.5;72.5;57;487;
2022/07/26;12:44:08;1658839448;1.0;4;1;2.0;0.0;0;0;22.5;72.5;57;487;
2022/07/26;12:44:18;1658839458;1.0;4;1;1.0;0.0;0;0;22.5;72.5;57;489;
2022/07/26;12:44:28;1658839468;1.0;4;1;1.0;0.0;0;0;22.5;72.5;57;490;
2022/07/26;12:44:38;1658839478;1.0;4;1;1.0;0.0;0;0;22.5;72.5;57;490;
2022/07/26;12:44:48;1658839488;2.0;8;3;2.0;1.0;0;0;22.5;72.5;57;492;
2022/07/26;12:44:58;1658839498;2.0;8;3;2.0;1.0;0;0;22.5;72.6;57;492;
2022/07/26;12:45:08;1658839508;2.0;8;3;2.0;1.0;0;0;22.5;72.6;57;493;
2022/07/26;12:45:18;1658839518;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;493;
2022/07/26;12:45:28;1658839528;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;492;
2022/07/26;12:45:38;1658839538;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;492;
2022/07/26;12:45:48;1658839548;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;492;
2022/07/26;12:45:58;1658839558;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;491;
2022/07/26;12:46:08;1658839568;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;491;
2022/07/26;12:46:18;1658839578;2.0;8;3;2.0;1.0;0;0;22.6;72.6;57;489;
2022/07/26;12:46:28;1658839588;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;489;
2022/07/26;12:46:38;1658839598;2.0;8;3;2.0;1.0;0;0;22.5;72.6;57;489;
2022/07/26;12:46:48;1658839608;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;488;
2022/07/26;12:46:58;1658839618;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;487;
2022/07/26;12:47:08;1658839628;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;486;
2022/07/26;12:47:18;1658839638;1.0;4;1;1.0;0.0;0;0;22.5;72.6;57;486;
2022/07/26;12:47:28;1658839648;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;485;
2022/07/26;12:47:38;1658839658;2.0;8;3;2.0;1.0;0;0;22.6;72.6;57;485;
2022/07/26;12:47:48;1658839668;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;484;
2022/07/26;12:47:58;1658839678;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;483;
2022/07/26;12:48:08;1658839688;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;482;
2022/07/26;12:48:18;1658839698;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;481;
2022/07/26;12:48:28;1658839708;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;481;
2022/07/26;12:48:38;1658839718;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;481;
2022/07/26;12:48:48;1658839728;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;483;
2022/07/26;12:48:58;1658839738;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;484;
2022/07/26;12:49:08;1658839748;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;486;
2022/07/26;12:49:18;1658839758;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;487;
2022/07/26;12:49:28;1658839768;2.0;8;3;2.0;1.0;0;0;22.6;72.6;57;488;
2022/07/26;12:49:38;1658839778;2.0;8;3;2.0;1.0;0;0;22.6;72.6;57;489;
2022/07/26;12:49:48;1658839788;1.0;4;1;1.0;0.0;0;0;22.6;72.6;57;490;
2022/07/26;12:49:58;1658839798;1.0;4;1;2.0;0.0;0;0;22.6;72.7;57;490;
2022/07/26;12:50:08;1658839808;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;490;
2022/07/26;12:50:18;1658839818;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;489;
2022/07/26;12:50:28;1658839828;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;487;
2022/07/26;12:50:38;1658839838;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;486;
2022/07/26;12:50:48;1658839848;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;486;
2022/07/26;12:50:58;1658839858;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;484;
2022/07/26;12:51:08;1658839868;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;482;
2022/07/26;12:51:18;1658839878;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;480;
2022/07/26;12:51:28;1658839888;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;479;
2022/07/26;12:51:38;1658839898;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;478;
2022/07/26;12:51:48;1658839908;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;477;
2022/07/26;12:51:58;1658839918;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;476;
2022/07/26;12:52:08;1658839928;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;476;
2022/07/26;12:52:18;1658839938;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;477;
2022/07/26;12:52:28;1658839948;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;477;
2022/07/26;12:52:38;1658839958;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;475;
2022/07/26;12:52:48;1658839968;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;475;
2022/07/26;12:52:58;1658839978;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;475;
2022/07/26;12:53:08;1658839988;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;475;
2022/07/26;12:53:18;1658839998;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;474;
2022/07/26;12:53:28;1658840008;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;473;
2022/07/26;12:53:38;1658840018;1.0;4;1;2.0;0.0;0;0;22.6;72.7;57;472;
2022/07/26;12:53:48;1658840028;1.0;4;1;2.0;0.0;0;0;22.6;72.7;57;472;
2022/07/26;12:53:58;1658840038;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;471;
2022/07/26;12:54:08;1658840048;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;470;
2022/07/26;12:54:18;1658840058;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;469;
2022/07/26;12:54:28;1658840068;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;468;
2022/07/26;12:54:38;1658840078;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;468;
2022/07/26;12:54:48;1658840088;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;468;
2022/07/26;12:54:58;1658840098;1.0;4;1;2.0;0.0;0;0;22.7;72.8;57;467;
2022/07/26;12:55:08;1658840108;1.0;4;1;2.0;0.0;0;0;22.7;72.8;57;467;
2022/07/26;12:55:18;1658840118;1.0;4;1;2.0;0.0;0;0;22.7;72.8;57;467;
2022/07/26;12:55:28;1658840128;1.0;4;1;2.0;0.0;0;0;22.6;72.7;57;467;
2022/07/26;12:55:38;1658840138;2.0;8;3;3.0;1.0;0;0;22.6;72.7;57;468;
2022/07/26;12:55:48;1658840148;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;470;
2022/07/26;12:55:58;1658840158;2.0;8;3;2.0;1.0;0;0;22.6;72.7;57;473;
2022/07/26;12:56:08;1658840168;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;474;
2022/07/26;12:56:18;1658840178;1.0;4;1;1.0;0.0;0;0;22.6;72.7;57;477;
2022/07/26;12:56:28;1658840188;1.0;4;1;1.0;0.0;0;0;22.6;72.8;57;480;
2022/07/26;12:56:38;1658840198;1.0;4;1;1.0;0.0;0;0;22.6;72.8;57;481;
2022/07/26;12:56:48;1658840208;1.0;4;1;2.0;0.0;0;0;22.6;72.8;57;483;
2022/07/26;12:56:58;1658840218;1.0;4;1;2.0;0.0;0;0;22.7;72.8;57;483;
2022/07/26;12:57:08;1658840228;1.0;4;1;2.0;0.0;0;0;22.7;72.8;57;485;
2022/07/26;12:57:18;1658840238;1.0;4;1;1.0;0.0;0;0;22.7;72.8;57;485;
2022/07/26;12:57:28;1658840248;1.0;4;1;1.0;0.0;0;0;22.7;72.8;57;485;
2022/07/26;12:57:38;1658840258;1.0;4;1;1.0;0.0;0;0;22.7;72.8;57;485;
2022/07/26;12:57:48;1658840268;1.0;4;1;1.0;0.0;0;0;22.7;72.8;57;484;
2022/07/26;12:57:58;1658840278;2.0;8;3;2.0;1.0;0;0;22.7;72.8;57;484;
2022/07/26;12:58:08;1658840288;2.0;8;3;2.0;1.0;0;0;22.7;72.8;57;483;
2022/07/26;12:58:18;1658840298;2.0;8;3;2.0;1.0;0;0;22.7;72.8;57;483;
2022/07/26;12:58:28;1658840308;2.0;8;3;3.0;1.0;0;0;22.7;72.8;57;483;
2022/07/26;12:58:38;1658840318;2.0;8;3;3.0;1.0;0;0;22.7;72.8;57;483;
2022/07/26;12:58:48;1658840328;2.0;8;3;3.0;1.0;0;0;22.7;72.8;57;484;
2022/07/26;12:58:58;1658840338;2.0;8;3;2.0;1.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:08;1658840348;2.0;8;3;2.0;1.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:18;1658840358;2.0;8;3;2.0;1.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:28;1658840368;1.0;4;1;1.0;0.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:38;1658840378;1.0;4;1;1.0;0.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:48;1658840388;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;484;
2022/07/26;12:59:58;1658840398;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;484;
2022/07/26;13:00:08;1658840408;1.0;4;1;1.0;0.0;0;0;22.7;72.9;57;484;
2022/07/26;13:00:18;1658840418;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;485;
2022/07/26;13:00:28;1658840428;1.0;4;1;1.0;0.0;0;0;22.7;72.9;57;486;
2022/07/26;13:00:38;1658840438;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;486;
2022/07/26;13:00:48;1658840448;2.0;8;3;2.0;1.0;0;0;22.7;72.9;57;488;
2022/07/26;13:00:58;1658840458;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;490;
2022/07/26;13:01:08;1658840468;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;492;
2022/07/26;13:01:18;1658840478;1.0;4;1;2.0;0.0;0;0;22.7;72.9;57;495;
2022/07/26;13:01:28;1658840488;2.0;8;3;2.0;1.0;0;0;22.8;73.0;57;497;
2022/07/26;13:01:38;1658840498;2.0;8;3;2.0;1.0;0;0;22.8;73.0;57;498;
2022/07/26;13:01:48;1658840508;1.0;4;1;1.0;0.0;0;0;22.8;73.0;57;500;
2022/07/26;13:01:58;1658840518;1.0;4;1;1.0;0.0;0;0;22.7;72.9;56;502;
2022/07/26;13:02:08;1658840528;2.0;8;3;2.0;1.0;0;0;22.7;72.9;56;504;
2022/07/26;13:02:18;1658840538;2.0;8;3;3.0;1.0;0;0;22.7;72.9;56;506;
2022/07/26;13:02:28;1658840548;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;505;
2022/07/26;13:02:38;1658840558;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;506;
2022/07/26;13:02:48;1658840568;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;506;
2022/07/26;13:02:58;1658840578;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;506;
2022/07/26;13:03:08;1658840588;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;506;
2022/07/26;13:03:18;1658840598;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;507;
2022/07/26;13:03:28;1658840608;1.0;4;1;2.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:03:38;1658840618;1.0;4;1;2.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:03:48;1658840628;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:03:58;1658840638;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:04:08;1658840648;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:04:18;1658840658;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;508;
2022/07/26;13:04:28;1658840668;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;509;
2022/07/26;13:04:38;1658840678;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;511;
2022/07/26;13:04:48;1658840688;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;512;
2022/07/26;13:04:58;1658840698;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;513;
2022/07/26;13:05:08;1658840708;1.0;4;1;1.0;0.0;0;0;22.8;73.0;56;514;
2022/07/26;13:05:18;1658840718;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;516;
2022/07/26;13:05:28;1658840728;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;518;
2022/07/26;13:05:38;1658840738;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;521;
2022/07/26;13:05:48;1658840748;2.0;8;3;2.0;1.0;0;0;22.8;73.0;56;523;
2022/07/26;13:05:58;1658840758;1.0;4;1;1.0;0.0;0;0;22.8;73.0;57;526;
2022/07/26;13:06:08;1658840768;1.0;4;1;2.0;0.0;0;0;22.8;73.0;57;528;
2022/07/26;13:15:40;1658841340;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;350;
2022/07/26;13:15:50;1658841350;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;930;
2022/07/26;13:16:00;1658841360;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;915;
2022/07/26;13:16:10;1658841370;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;882;
2022/07/26;13:16:20;1658841380;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;880;
2022/07/26;13:16:30;1658841390;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;880;
2022/07/26;13:16:40;1658841400;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;875;
2022/07/26;13:16:50;1658841410;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;872;
2022/07/26;13:17:00;1658841420;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;867;
2022/07/26;13:17:10;1658841430;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;862;
2022/07/26;13:17:20;1658841440;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;856;
2022/07/26;13:17:30;1658841450;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;853;
2022/07/26;13:17:40;1658841460;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;849;
2022/07/26;13:17:50;1658841470;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;844;
2022/07/26;13:18:00;1658841480;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;840;
2022/07/26;13:18:10;1658841490;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;839;
2022/07/26;13:18:20;1658841500;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;834;
2022/07/26;13:18:30;1658841510;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;832;
2022/07/26;13:18:40;1658841520;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;829;
2022/07/26;13:18:50;1658841530;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;826;
2022/07/26;13:19:00;1658841540;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;824;
2022/07/26;13:19:10;1658841550;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;823;
2022/07/26;13:19:20;1658841560;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;822;
2022/07/26;13:19:30;1658841570;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;821;
2022/07/26;13:19:40;1658841580;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;821;
2022/07/26;13:19:50;1658841590;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;820;
2022/07/26;13:20:00;1658841600;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;820;
2022/07/26;13:20:10;1658841610;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;819;
2022/07/26;13:20:20;1658841620;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;819;
2022/07/26;13:20:30;1658841630;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;818;
2022/07/26;13:20:40;1658841640;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;817;
2022/07/26;13:20:50;1658841650;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;815;
2022/07/26;13:21:00;1658841660;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;814;
2022/07/26;13:21:10;1658841670;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;811;
2022/07/26;13:21:20;1658841680;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;809;
2022/07/26;13:21:30;1658841690;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;807;
2022/07/26;13:21:40;1658841700;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;807;
2022/07/26;13:21:50;1658841710;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;806;
2022/07/26;13:22:00;1658841720;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;804;
2022/07/26;13:22:10;1658841730;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;802;
2022/07/26;13:22:20;1658841740;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;802;
2022/07/26;13:22:30;1658841750;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;802;
2022/07/26;13:22:40;1658841760;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;802;
2022/07/26;13:22:50;1658841770;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;801;
2022/07/26;13:23:00;1658841780;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;800;
2022/07/26;13:23:10;1658841790;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;798;
2022/07/26;13:23:20;1658841800;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;798;
2022/07/26;13:23:30;1658841810;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;797;
2022/07/26;13:23:40;1658841820;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;797;
2022/07/26;13:23:50;1658841830;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;796;
2022/07/26;13:24:00;1658841840;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;796;
2022/07/26;13:24:10;1658841850;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;795;
2022/07/26;13:24:20;1658841860;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;795;
2022/07/26;13:24:30;1658841870;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;794;
2022/07/26;13:24:40;1658841880;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;793;
2022/07/26;13:24:50;1658841890;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;791;
2022/07/26;13:25:00;1658841900;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;790;
2022/07/26;13:25:10;1658841910;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;788;
2022/07/26;13:25:20;1658841920;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;788;
2022/07/26;13:25:30;1658841930;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;788;
2022/07/26;13:25:40;1658841940;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;788;
2022/07/26;13:25:50;1658841950;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;788;
2022/07/26;13:26:00;1658841960;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;788;
2022/07/26;13:26:10;1658841970;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;788;
2022/07/26;13:26:20;1658841980;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;786;
2022/07/26;13:26:30;1658841990;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;786;
2022/07/26;13:26:40;1658842000;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;784;
2022/07/26;13:26:50;1658842010;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;784;
2022/07/26;13:27:00;1658842020;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;783;
2022/07/26;13:27:10;1658842030;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;783;
2022/07/26;13:27:20;1658842040;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;782;
2022/07/26;13:27:30;1658842050;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;782;
2022/07/26;13:27:40;1658842060;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;781;
2022/07/26;13:27:50;1658842070;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;781;
2022/07/26;13:28:00;1658842080;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;781;
2022/07/26;13:28:10;1658842090;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;780;
2022/07/26;13:28:20;1658842100;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;779;
2022/07/26;13:28:30;1658842110;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;779;
2022/07/26;13:28:40;1658842120;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;777;
2022/07/26;13:28:50;1658842130;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;777;
2022/07/26;13:29:00;1658842140;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:29:10;1658842150;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:29:20;1658842160;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:29:30;1658842170;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:29:40;1658842180;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:29:50;1658842190;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:30:00;1658842200;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:30:10;1658842210;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:30:20;1658842220;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:30:30;1658842230;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:30:40;1658842240;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;779;
2022/07/26;13:30:50;1658842250;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:31:00;1658842260;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;778;
2022/07/26;13:31:10;1658842270;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;778;
2022/07/26;13:31:20;1658842280;1.0;4;1;1.0;0.0;0;0;22.1;71.7;56;777;
2022/07/26;13:31:30;1658842290;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;778;
2022/07/26;13:31:40;1658842300;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;779;
2022/07/26;13:31:50;1658842310;1.0;4;1;1.0;0.0;0;0;22.0;71.7;56;779;
2022/07/26;13:32:00;1658842320;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;778;
2022/07/26;13:32:10;1658842330;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;779;
2022/07/26;13:32:20;1658842340;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;780;
2022/07/26;13:32:30;1658842350;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;780;
2022/07/26;13:32:40;1658842360;1.0;4;1;1.0;0.0;0;0;22.1;71.8;56;780;
