Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);PM1(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm)
2022/08/01;11:45:09;1659354309;0.0;0;0;0.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:45:19;1659354319;0.0;0;0;0.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:45:29;1659354329;0.0;0;0;0.0;0.0;0;0;20.9;69.6;58;417;
2022/08/01;11:45:39;1659354339;0.0;0;0;0.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:45:49;1659354349;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:45:59;1659354359;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:46:09;1659354369;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:46:19;1659354379;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;417;
2022/08/01;11:46:29;1659354389;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:46:39;1659354399;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:46:49;1659354409;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:46:59;1659354419;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;418;
2022/08/01;11:47:09;1659354429;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;420;
2022/08/01;11:47:19;1659354439;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;423;
2022/08/01;11:47:29;1659354449;1.0;4;1;1.0;0.0;0;0;20.9;69.6;58;427;
2022/08/01;11:47:39;1659354459;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;432;
2022/08/01;11:47:49;1659354469;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;440;
2022/08/01;11:47:59;1659354479;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;445;
2022/08/01;11:48:09;1659354489;1.0;4;1;1.0;0.0;0;0;21.0;69.7;58;453;
2022/08/01;11:48:19;1659354499;1.0;4;1;1.0;0.0;0;0;21.0;69.7;58;459;
2022/08/01;11:48:29;1659354509;0.0;0;0;0.0;0.0;0;0;21.0;69.7;58;464;
2022/08/01;11:48:39;1659354519;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;468;
2022/08/01;11:48:49;1659354529;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;473;
2022/08/01;11:48:59;1659354539;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;477;
2022/08/01;11:49:09;1659354549;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;483;
2022/08/01;11:49:19;1659354559;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;487;
2022/08/01;11:49:29;1659354569;1.0;4;1;1.0;0.0;0;0;20.9;69.7;58;492;
2022/08/01;11:49:39;1659354579;0.0;0;0;0.0;0.0;0;0;21.0;69.7;58;494;
2022/08/01;11:49:49;1659354589;0.0;0;0;0.0;0.0;0;0;21.0;69.7;58;496;
2022/08/01;11:49:59;1659354599;1.0;4;1;1.0;0.0;0;0;21.0;69.7;58;498;
2022/08/01;11:50:09;1659354609;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;499;
2022/08/01;11:50:19;1659354619;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;498;
2022/08/01;11:50:29;1659354629;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;496;
2022/08/01;11:50:39;1659354639;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;496;
2022/08/01;11:50:49;1659354649;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;496;
2022/08/01;11:50:59;1659354659;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;496;
2022/08/01;11:51:09;1659354669;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;497;
2022/08/01;11:51:19;1659354679;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;497;
2022/08/01;11:51:29;1659354689;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;500;
2022/08/01;11:51:39;1659354699;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;502;
2022/08/01;11:51:49;1659354709;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;507;
2022/08/01;11:51:59;1659354719;8.0;33;11;8.0;3.0;0;0;21.0;69.8;58;510;
2022/08/01;11:52:09;1659354729;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;518;
2022/08/01;11:52:19;1659354739;0.0;0;0;0.0;0.0;0;0;21.0;69.8;58;524;
2022/08/01;11:52:29;1659354749;1.0;4;1;1.0;0.0;0;0;21.0;69.8;58;533;
2022/08/01;11:52:39;1659354759;1.0;4;1;1.0;0.0;0;0;21.0;69.9;58;538;
2022/08/01;11:52:49;1659354769;1.0;4;1;1.0;0.0;0;0;21.0;69.9;58;543;
2022/08/01;11:52:59;1659354779;0.0;0;0;0.0;0.0;0;0;21.0;69.9;58;546;
2022/08/01;11:53:09;1659354789;1.0;4;1;1.0;0.0;0;0;21.1;69.9;58;548;
2022/08/01;11:53:19;1659354799;1.0;4;1;1.0;0.0;0;0;21.1;69.9;58;549;
2022/08/01;11:53:29;1659354809;1.0;4;1;1.0;0.0;0;0;21.1;69.9;58;548;
2022/08/01;11:53:39;1659354819;1.0;4;1;1.0;0.0;0;0;21.0;69.9;58;547;
2022/08/01;11:53:49;1659354829;1.0;4;1;1.0;0.0;0;0;21.0;69.9;58;542;
2022/08/01;11:53:59;1659354839;0.0;0;0;0.0;0.0;0;0;21.0;69.9;58;540;
2022/08/01;11:54:09;1659354849;0.0;0;0;0.0;0.0;0;0;21.0;69.9;58;537;
2022/08/01;11:54:19;1659354859;0.0;0;0;0.0;0.0;0;0;21.0;69.9;58;530;
2022/08/01;11:54:29;1659354869;1.0;4;1;1.0;0.0;0;0;21.0;69.9;58;526;
2022/08/01;11:54:39;1659354879;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;522;
2022/08/01;11:54:49;1659354889;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;518;
2022/08/01;11:54:59;1659354899;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;525;
2022/08/01;11:55:09;1659354909;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;542;
2022/08/01;11:55:19;1659354919;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;600;
2022/08/01;11:55:29;1659354929;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;614;
2022/08/01;11:55:39;1659354939;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;614;
2022/08/01;11:55:49;1659354949;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;604;
2022/08/01;11:55:59;1659354959;1.0;4;1;1.0;0.0;0;0;21.0;69.9;59;591;
2022/08/01;11:56:09;1659354969;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;583;
2022/08/01;11:56:19;1659354979;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;571;
2022/08/01;11:56:29;1659354989;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;565;
2022/08/01;11:56:39;1659354999;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;553;
2022/08/01;11:56:49;1659355009;0.0;0;0;0.0;0.0;0;0;21.1;69.9;59;552;
2022/08/01;11:56:59;1659355019;0.0;0;0;0.0;0.0;0;0;21.1;69.9;59;546;
2022/08/01;11:57:09;1659355029;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;541;
2022/08/01;11:57:19;1659355039;1.0;4;1;1.0;0.0;0;0;21.1;69.9;59;546;
2022/08/01;11:57:29;1659355049;8.0;33;11;8.0;3.0;0;0;21.1;69.9;59;554;
2022/08/01;11:57:39;1659355059;19.0;66;27;19.0;10.0;0;0;21.2;70.1;60;567;
2022/08/01;11:57:49;1659355069;25.0;78;36;25.0;14.0;0;0;21.2;70.1;60;575;
2022/08/01;11:57:59;1659355079;0.0;0;0;0.0;0.0;0;0;21.2;70.1;60;584;
2022/08/01;11:58:09;1659355089;0.0;0;0;0.0;0.0;0;0;21.2;70.1;60;592;
2022/08/01;11:58:19;1659355099;1.0;4;1;1.0;0.0;0;0;21.2;70.1;60;595;
2022/08/01;11:58:29;1659355109;1.0;4;1;1.0;0.0;0;0;21.2;70.1;60;594;
2022/08/01;11:58:39;1659355119;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;594;
2022/08/01;11:58:49;1659355129;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;593;
2022/08/01;11:58:59;1659355139;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;588;
2022/08/01;11:59:09;1659355149;1.0;4;1;1.0;0.0;0;0;21.2;70.2;59;584;
2022/08/01;11:59:19;1659355159;1.0;4;1;1.0;0.0;0;0;21.2;70.2;59;578;
2022/08/01;11:59:29;1659355169;1.0;4;1;1.0;0.0;0;0;21.2;70.2;59;572;
2022/08/01;11:59:39;1659355179;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;563;
2022/08/01;11:59:49;1659355189;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;558;
2022/08/01;11:59:59;1659355199;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;551;
2022/08/01;12:00:09;1659355209;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;545;
2022/08/01;12:00:19;1659355219;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;540;
2022/08/01;12:00:29;1659355229;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;534;
2022/08/01;12:00:39;1659355239;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;532;
2022/08/01;12:00:49;1659355249;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;529;
2022/08/01;12:00:59;1659355259;1.0;4;1;1.0;0.0;0;0;21.2;70.1;59;527;
2022/08/01;12:01:09;1659355269;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;524;
2022/08/01;12:01:19;1659355279;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;522;
2022/08/01;12:01:29;1659355289;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;521;
2022/08/01;12:01:39;1659355299;0.0;0;0;0.0;0.0;0;0;21.2;70.1;59;519;
2022/08/01;12:01:49;1659355309;49.0;134;68;49.0;28.0;0;0;21.2;70.1;59;521;
2022/08/01;12:01:59;1659355319;19.0;66;27;19.0;10.0;0;0;21.2;70.1;59;524;
2022/08/01;12:02:09;1659355329;0.0;0;0;0.0;0.0;0;0;21.2;70.2;59;533;
2022/08/01;12:02:19;1659355339;55.9;151;77;56.0;33.0;0;0;21.2;70.2;59;538;
2022/08/01;12:02:29;1659355349;51.0;139;71;51.0;30.0;0;0;21.2;70.2;59;556;
2022/08/01;12:02:39;1659355359;1.0;4;1;1.0;0.0;0;0;21.3;70.3;62;566;
2022/08/01;12:02:49;1659355369;1.0;4;1;1.0;0.0;0;0;21.3;70.3;62;580;
2022/08/01;12:02:59;1659355379;1.0;4;1;1.0;0.0;0;0;21.3;70.3;62;588;
2022/08/01;12:03:09;1659355389;0.0;0;0;0.0;0.0;0;0;21.3;70.4;62;594;
2022/08/01;12:03:19;1659355399;1.0;4;1;1.0;0.0;0;0;21.3;70.4;62;595;
2022/08/01;12:03:29;1659355409;1.0;4;1;1.0;0.0;0;0;21.3;70.4;62;589;
2022/08/01;12:03:39;1659355419;1.0;4;1;1.0;0.0;0;0;21.3;70.4;60;589;
2022/08/01;12:03:49;1659355429;1.0;4;1;1.0;0.0;0;0;21.3;70.4;60;585;
2022/08/01;12:03:59;1659355439;0.0;0;0;0.0;0.0;0;0;21.3;70.4;60;581;
2022/08/01;12:04:09;1659355449;0.0;0;0;0.0;0.0;0;0;21.4;70.4;59;573;
2022/08/01;12:04:19;1659355459;0.0;0;0;0.0;0.0;0;0;21.4;70.4;59;568;
2022/08/01;12:04:29;1659355469;0.0;0;0;0.0;0.0;0;0;21.4;70.4;59;559;
2022/08/01;12:04:39;1659355479;0.0;0;0;0.0;0.0;0;0;21.3;70.4;60;553;
2022/08/01;12:04:49;1659355489;0.0;0;0;0.0;0.0;0;0;21.3;70.4;60;544;
2022/08/01;12:04:59;1659355499;0.0;0;0;0.0;0.0;0;0;21.3;70.4;60;539;
2022/08/01;12:05:09;1659355509;0.0;0;0;0.0;0.0;0;0;21.3;70.4;59;533;
2022/08/01;12:05:19;1659355519;0.0;0;0;0.0;0.0;0;0;21.3;70.4;59;529;
2022/08/01;12:05:29;1659355529;1.0;4;1;1.0;0.0;0;0;21.3;70.4;59;523;
2022/08/01;12:05:39;1659355539;0.0;0;0;0.0;0.0;0;0;21.3;70.4;59;519;
2022/08/01;12:05:49;1659355549;8.0;33;11;8.0;3.0;0;0;21.3;70.4;59;517;
2022/08/01;12:05:59;1659355559;52.0;142;72;52.0;31.0;0;0;21.3;70.4;59;519;
2022/08/01;12:06:09;1659355569;3.0;13;4;3.0;1.0;0;0;21.4;70.5;59;525;
2022/08/01;12:06:19;1659355579;2.0;8;3;2.0;0.0;0;0;21.4;70.5;59;528;
2022/08/01;12:06:29;1659355589;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;531;
2022/08/01;12:06:39;1659355599;1.0;4;1;1.0;0.0;0;0;21.4;70.6;59;534;
2022/08/01;12:06:49;1659355609;1.0;4;1;1.0;0.0;0;0;21.4;70.6;59;536;
2022/08/01;12:06:59;1659355619;0.0;0;0;0.0;0.0;0;0;21.4;70.6;59;536;
2022/08/01;12:07:09;1659355629;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;536;
2022/08/01;12:07:19;1659355639;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;535;
2022/08/01;12:07:29;1659355649;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;533;
2022/08/01;12:07:39;1659355659;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;531;
2022/08/01;12:07:49;1659355669;0.0;0;0;0.0;0.0;0;0;21.4;70.5;59;527;
2022/08/01;12:07:59;1659355679;0.0;0;0;0.0;0.0;0;0;21.4;70.5;59;522;
2022/08/01;12:08:09;1659355689;0.0;0;0;0.0;0.0;0;0;21.4;70.6;59;519;
2022/08/01;12:08:19;1659355699;0.0;0;0;0.0;0.0;0;0;21.4;70.6;59;513;
2022/08/01;12:08:29;1659355709;0.0;0;0;0.0;0.0;0;0;21.4;70.6;59;509;
2022/08/01;12:08:39;1659355719;0.0;0;0;0.0;0.0;0;0;21.4;70.5;59;505;
2022/08/01;12:08:49;1659355729;1.0;4;1;1.0;0.0;0;0;21.4;70.5;59;502;
2022/08/01;12:08:59;1659355739;0.0;0;0;0.0;0.0;0;0;21.4;70.5;59;502;
2022/08/01;12:09:09;1659355749;0.0;0;0;0.0;0.0;0;0;21.4;70.6;59;502;
2022/08/01;12:09:19;1659355759;1.0;4;1;1.0;0.0;0;0;21.4;70.6;59;504;
2022/08/01;12:09:29;1659355769;1.0;4;1;1.0;0.0;0;0;21.4;70.6;59;505;
2022/08/01;12:09:39;1659355779;1.0;4;1;1.0;0.0;0;0;21.4;70.6;59;507;
2022/08/01;12:09:49;1659355789;5.0;21;7;5.0;2.0;0;0;21.4;70.6;59;510;
2022/08/01;12:09:59;1659355799;52.0;142;72;52.0;31.0;0;0;21.4;70.6;59;512;
2022/08/01;12:10:09;1659355809;2.0;8;3;2.0;0.0;0;0;21.5;70.7;59;517;
2022/08/01;12:10:19;1659355819;2.0;8;3;2.0;0.0;0;0;21.5;70.7;59;527;
2022/08/01;12:10:29;1659355829;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;535;
2022/08/01;12:10:39;1659355839;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;547;
2022/08/01;12:10:49;1659355849;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;555;
2022/08/01;12:10:59;1659355859;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;564;
2022/08/01;12:11:09;1659355869;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;567;
2022/08/01;12:11:19;1659355879;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;568;
2022/08/01;12:11:29;1659355889;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;567;
2022/08/01;12:11:39;1659355899;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;563;
2022/08/01;12:11:49;1659355909;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;560;
2022/08/01;12:11:59;1659355919;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;551;
2022/08/01;12:12:09;1659355929;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;547;
2022/08/01;12:12:19;1659355939;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;537;
2022/08/01;12:12:29;1659355949;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;531;
2022/08/01;12:12:39;1659355959;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;527;
2022/08/01;12:12:49;1659355969;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;519;
2022/08/01;12:12:59;1659355979;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;514;
2022/08/01;12:13:09;1659355989;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;509;
2022/08/01;12:13:19;1659355999;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;506;
2022/08/01;12:13:29;1659356009;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;501;
2022/08/01;12:13:39;1659356019;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;499;
2022/08/01;12:13:49;1659356029;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;496;
2022/08/01;12:13:59;1659356039;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;496;
2022/08/01;12:14:09;1659356049;0.0;0;0;0.0;0.0;0;0;21.5;70.7;58;496;
2022/08/01;12:14:19;1659356059;1.0;4;1;1.0;0.0;0;0;21.5;70.7;58;496;
2022/08/01;12:14:29;1659356069;50.0;137;69;54.0;29.0;0;0;21.5;70.7;58;501;
2022/08/01;12:14:39;1659356079;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;507;
2022/08/01;12:14:49;1659356089;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;518;
2022/08/01;12:14:59;1659356099;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;524;
2022/08/01;12:15:09;1659356109;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;524;
2022/08/01;12:15:19;1659356119;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;532;
2022/08/01;12:15:29;1659356129;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;537;
2022/08/01;12:15:39;1659356139;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;543;
2022/08/01;12:15:49;1659356149;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;547;
2022/08/01;12:15:59;1659356159;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;552;
2022/08/01;12:16:09;1659356169;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;555;
2022/08/01;12:16:19;1659356179;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;556;
2022/08/01;12:16:29;1659356189;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;556;
2022/08/01;12:16:39;1659356199;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;554;
2022/08/01;12:16:49;1659356209;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;551;
2022/08/01;12:16:59;1659356219;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;546;
2022/08/01;12:17:09;1659356229;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;542;
2022/08/01;12:17:19;1659356239;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;536;
2022/08/01;12:17:29;1659356249;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;532;
2022/08/01;12:17:39;1659356259;0.0;0;0;0.0;0.0;0;0;21.6;70.8;59;524;
2022/08/01;12:17:49;1659356269;0.0;0;0;0.0;0.0;0;0;21.6;70.8;59;519;
2022/08/01;12:17:59;1659356279;0.0;0;0;0.0;0.0;0;0;21.6;70.8;59;512;
2022/08/01;12:18:09;1659356289;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;508;
2022/08/01;12:18:19;1659356299;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;502;
2022/08/01;12:18:29;1659356309;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;496;
2022/08/01;12:18:39;1659356319;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;491;
2022/08/01;12:18:49;1659356329;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;487;
2022/08/01;12:18:59;1659356339;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;482;
2022/08/01;12:19:09;1659356349;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;480;
2022/08/01;12:19:19;1659356359;1.0;4;1;1.0;0.0;0;0;21.5;70.7;59;477;
2022/08/01;12:19:29;1659356369;0.0;0;0;0.0;0.0;0;0;21.5;70.7;59;473;
2022/08/01;12:19:39;1659356379;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;470;
2022/08/01;12:19:49;1659356389;0.0;0;0;0.0;0.0;0;0;21.5;70.8;59;466;
2022/08/01;12:19:59;1659356399;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;462;
2022/08/01;12:20:09;1659356409;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;459;
2022/08/01;12:20:19;1659356419;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;457;
2022/08/01;12:20:29;1659356429;1.0;4;1;1.0;0.0;0;0;21.5;70.8;59;454;
2022/08/01;12:20:39;1659356439;1.0;4;1;1.0;0.0;0;0;21.5;70.8;58;453;
2022/08/01;12:20:49;1659356449;1.0;4;1;1.0;0.0;0;0;21.5;70.8;58;452;
2022/08/01;12:20:59;1659356459;1.0;4;1;1.0;0.0;0;0;21.5;70.8;58;450;
2022/08/01;12:21:09;1659356469;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;447;
2022/08/01;12:21:19;1659356479;0.0;0;0;0.0;0.0;0;0;21.6;70.8;58;446;
2022/08/01;12:21:29;1659356489;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;443;
2022/08/01;12:21:39;1659356499;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;441;
2022/08/01;12:21:49;1659356509;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;439;
2022/08/01;12:21:59;1659356519;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;437;
2022/08/01;12:22:09;1659356529;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;436;
2022/08/01;12:22:19;1659356539;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;435;
2022/08/01;12:22:29;1659356549;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;434;
2022/08/01;12:22:39;1659356559;0.0;0;0;0.0;0.0;0;0;21.6;70.8;58;433;
2022/08/01;12:22:49;1659356569;0.0;0;0;0.0;0.0;0;0;21.6;70.8;58;432;
2022/08/01;12:22:59;1659356579;1.0;4;1;1.0;0.0;0;0;21.6;70.8;58;430;
2022/08/01;12:23:09;1659356589;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;429;
2022/08/01;12:23:19;1659356599;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;427;
2022/08/01;12:23:29;1659356609;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;425;
2022/08/01;12:23:39;1659356619;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;425;
2022/08/01;12:23:49;1659356629;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;425;
2022/08/01;12:23:59;1659356639;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;425;
2022/08/01;12:24:09;1659356649;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;424;
2022/08/01;12:24:19;1659356659;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;422;
2022/08/01;12:24:29;1659356669;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;422;
2022/08/01;12:24:39;1659356679;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;421;
2022/08/01;12:24:49;1659356689;0.0;0;0;0.0;0.0;0;0;21.6;70.9;58;421;
2022/08/01;12:24:59;1659356699;0.0;0;0;0.0;0.0;0;0;21.6;70.9;58;421;
2022/08/01;12:25:09;1659356709;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;420;
2022/08/01;12:25:19;1659356719;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;420;
2022/08/01;12:25:29;1659356729;0.0;0;0;0.0;0.0;0;0;21.6;70.9;58;420;
2022/08/01;12:25:39;1659356739;0.0;0;0;0.0;0.0;0;0;21.6;70.9;58;419;
2022/08/01;12:25:49;1659356749;0.0;0;0;0.0;0.0;0;0;21.6;70.9;58;419;
2022/08/01;12:25:59;1659356759;1.0;4;1;1.0;0.0;0;0;21.6;70.9;58;419;
2022/08/01;12:26:10;1659356770;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;418;
2022/08/01;12:26:19;1659356779;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:26:29;1659356789;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:26:39;1659356799;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:26:49;1659356809;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:26:59;1659356819;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:27:09;1659356829;0.0;0;0;0.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:27:19;1659356839;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:27:29;1659356849;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;417;
2022/08/01;12:27:39;1659356859;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;416;
2022/08/01;12:27:49;1659356869;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;416;
2022/08/01;12:27:59;1659356879;1.0;4;1;1.0;0.0;0;0;21.7;71.0;58;416;
2022/08/01;12:28:09;1659356889;0.0;0;0;0.0;0.0;0;0;21.7;71.0;57;416;
2022/08/01;12:28:19;1659356899;1.0;4;1;1.0;0.0;0;0;21.7;71.0;57;416;
2022/08/01;12:28:29;1659356909;1.0;4;1;1.0;0.0;0;0;21.7;71.0;57;415;
2022/08/01;12:28:39;1659356919;1.0;4;1;1.0;0.0;0;0;21.7;71.0;57;415;
2022/08/01;12:28:49;1659356929;0.0;0;0;0.0;0.0;0;0;21.7;71.0;57;415;
2022/08/01;12:28:59;1659356939;0.0;0;0;0.0;0.0;0;0;21.7;71.0;57;415;
2022/08/01;12:29:09;1659356949;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:29:19;1659356959;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:29:29;1659356969;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:29:39;1659356979;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:29:49;1659356989;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:29:59;1659356999;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:30:09;1659357009;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
2022/08/01;12:30:19;1659357019;1.0;4;1;1.0;0.0;0;0;21.7;71.1;57;415;
